APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,APMC/Commodity,deseasonalise_price,seasonality_type
Pathardi,Sorgum(Jawar),2015,December,374,1571,1871,1684,01-12-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1651.529827,multiplicative
Pathardi,Sorgum(Jawar),2015,February,741,1515,1775,1627,01-02-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1602.784703,multiplicative
Pathardi,Sorgum(Jawar),2016,February,3027,1586,1756,1651,01-02-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1619.379342,multiplicative
Pathardi,Sorgum(Jawar),2015,January,135,1550,1988,1675,01-01-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1641.27266,multiplicative
Pathardi,Sorgum(Jawar),2016,January,524,1578,1744,1645,01-01-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1637.209591,multiplicative
Pathardi,Sorgum(Jawar),2015,July,197,1541,1743,1639,01-07-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1634.597618,multiplicative
Pathardi,Sorgum(Jawar),2016,July,505,1583,1913,1707,01-07-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1634.348859,multiplicative
Pathardi,Sorgum(Jawar),2015,June,370,1509,1748,1653,01-06-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1639.987404,multiplicative
Pathardi,Sorgum(Jawar),2016,June,893,1587,1897,1720,01-06-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1648.445221,multiplicative
Pathardi,Sorgum(Jawar),2015,March,901,1500,1738,1594,01-03-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1656.40552,multiplicative
Pathardi,Sorgum(Jawar),2016,March,1687,1569,1883,1706,01-03-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1663.329322,multiplicative
Pathardi,Sorgum(Jawar),2015,May,424,1533,1667,1589,01-05-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1668.926407,multiplicative
Pathardi,Sorgum(Jawar),2016,May,1098,1588,1854,1689,01-05-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1675.891668,multiplicative
Pathardi,Sorgum(Jawar),2014,November,164,1540,2120,1750,01-11-2014,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1715.401947,multiplicative
Pathardi,Sorgum(Jawar),2015,November,298,1559,1871,1685,01-11-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1709.781587,multiplicative
Pathardi,Sorgum(Jawar),2014,October,473,1535,1900,1681,01-10-2014,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1744.562318,multiplicative
Pathardi,Sorgum(Jawar),2015,October,533,1547,1763,1641,01-10-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1703.569568,multiplicative
Pathardi,Sorgum(Jawar),2016,October,436,1651,1827,1719,01-10-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1702.414969,multiplicative
Pathardi,Sorgum(Jawar),2014,September,5295,1262,1668,1443,01-09-2014,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1735.735264,multiplicative
Pathardi,Sorgum(Jawar),2015,September,363,1569,1779,1681,01-09-2015,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1636.084994,multiplicative
Pathardi,Sorgum(Jawar),2016,September,345,1625,1736,1677,01-09-2016,Ahmadnagar,Maharashtra,"Pathardi,Sorgum(Jawar)",1726.799107,multiplicative
Pathardi,Wheat(Husked),2015,April,685,1489,2133,1761,01-04-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1740.241548,multiplicative
Pathardi,Wheat(Husked),2016,April,343,1583,2133,1855,01-04-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1727.487816,multiplicative
Pathardi,Wheat(Husked),2015,August,683,1572,2213,1739,01-08-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1667.343004,multiplicative
Pathardi,Wheat(Husked),2016,August,90,1554,2223,1870,01-08-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1710.145842,multiplicative
Pathardi,Wheat(Husked),2014,December,417,1508,2133,1767,01-12-2014,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1657.079308,multiplicative
Pathardi,Wheat(Husked),2015,December,505,1547,2142,1818,01-12-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",4246.996311,multiplicative
Pathardi,Wheat(Husked),2015,February,332,1513,2133,4451,01-02-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1756.148516,multiplicative
Pathardi,Wheat(Husked),2016,February,1296,1616,2213,1848,01-02-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1793.725054,multiplicative
Pathardi,Wheat(Husked),2015,January,113,1533,2000,1725,01-01-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1920.825465,multiplicative
Pathardi,Wheat(Husked),2016,January,517,1623,2231,1831,01-01-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1926.538402,multiplicative
Pathardi,Wheat(Husked),2015,July,407,1588,1978,1851,01-07-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1932.810648,multiplicative
Pathardi,Wheat(Husked),2016,July,128,1563,2133,1830,01-07-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1833.053968,multiplicative
Pathardi,Wheat(Husked),2015,June,2392,1372,1752,1765,01-06-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1735.494572,multiplicative
Pathardi,Wheat(Husked),2016,June,183,1583,2017,1771,01-06-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1745.681978,multiplicative
Pathardi,Wheat(Husked),2015,March,549,1500,2075,1750,01-03-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1754.351261,multiplicative
Pathardi,Wheat(Husked),2016,March,741,1669,2200,1911,01-03-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1759.50489,multiplicative
Pathardi,Wheat(Husked),2015,May,610,1536,2129,1771,01-05-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1758.905631,multiplicative
Pathardi,Wheat(Husked),2016,May,297,1628,2100,1894,01-05-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1763.300198,multiplicative
Pathardi,Wheat(Husked),2014,November,332,1500,2200,1763,01-11-2014,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1917.71418,multiplicative
Pathardi,Wheat(Husked),2015,November,664,1584,2144,1855,01-11-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1889.471877,multiplicative
Pathardi,Wheat(Husked),2014,October,367,1600,2140,1804,01-10-2014,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",2054.231186,multiplicative
Pathardi,Wheat(Husked),2015,October,708,1564,2075,1823,01-10-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1933.087541,multiplicative
Pathardi,Wheat(Husked),2016,October,187,1693,2250,1923,01-10-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1910.882489,multiplicative
Pathardi,Wheat(Husked),2014,September,477,1621,2122,1833,01-09-2014,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1971.139115,multiplicative
Pathardi,Wheat(Husked),2015,September,793,1583,1975,1828,01-09-2015,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1774.419778,multiplicative
Pathardi,Wheat(Husked),2016,September,49,1538,2150,1869,01-09-2016,Ahmadnagar,Maharashtra,"Pathardi,Wheat(Husked)",1841.440726,multiplicative
Patur,Sorgum(Jawar),2015,April,199,1200,1500,1288,01-04-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1794.708286,multiplicative
Patur,Sorgum(Jawar),2016,April,69,1260,1482,1416,01-04-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1522.996973,multiplicative
Patur,Sorgum(Jawar),2015,August,19,1325,1525,1453,01-08-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1357.195095,multiplicative
Patur,Sorgum(Jawar),2016,August,195,1408,1593,1511,01-08-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1487.35373,multiplicative
Patur,Sorgum(Jawar),2015,December,144,1421,1600,1467,01-12-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1540.283685,multiplicative
Patur,Sorgum(Jawar),2015,February,123,1387,1492,1431,01-02-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1297.341544,multiplicative
Patur,Sorgum(Jawar),2016,February,91,1564,1736,1660,01-02-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1279.329664,multiplicative
Patur,Sorgum(Jawar),2015,January,27,1475,1700,1600,01-01-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1392.927888,multiplicative
Patur,Sorgum(Jawar),2016,January,96,1403,1725,1552,01-01-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1396.965458,multiplicative
Patur,Sorgum(Jawar),2015,July,34,1288,1600,1403,01-07-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1401.390815,multiplicative
Patur,Sorgum(Jawar),2016,July,31,1500,1761,1608,01-07-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1398.992023,multiplicative
Patur,Sorgum(Jawar),2015,June,21,1233,1567,1444,01-06-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1406.477909,multiplicative
Patur,Sorgum(Jawar),2016,June,34,1505,1775,1645,01-06-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1431.25164,multiplicative
Patur,Sorgum(Jawar),2015,March,76,1130,1310,1247,01-03-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1451.848164,multiplicative
Patur,Sorgum(Jawar),2016,March,52,1517,1692,1617,01-03-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1463.056313,multiplicative
Patur,Sorgum(Jawar),2015,May,48,1175,1408,1311,01-05-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1477.28363,multiplicative
Patur,Sorgum(Jawar),2016,May,64,1343,1518,1454,01-05-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1494.075174,multiplicative
Patur,Sorgum(Jawar),2014,November,59,1450,1610,1500,01-11-2014,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1504.952455,multiplicative
Patur,Sorgum(Jawar),2015,November,92,1550,1692,1617,01-11-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1658.922267,multiplicative
Patur,Sorgum(Jawar),2015,October,133,1350,1475,1408,01-10-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1531.355504,multiplicative
Patur,Sorgum(Jawar),2016,October,127,1372,1548,1458,01-10-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1549.342315,multiplicative
Patur,Sorgum(Jawar),2014,September,28,1425,1815,1590,01-09-2014,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1596.459758,multiplicative
Patur,Sorgum(Jawar),2015,September,77,1175,1400,1268,01-09-2015,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1603.406396,multiplicative
Patur,Sorgum(Jawar),2016,September,220,1378,1656,1506,01-09-2016,Akola,Maharashtra,"Patur,Sorgum(Jawar)",1462.620867,multiplicative
Patur,Soybean,2015,April,350,6522,3337,3267,01-04-2015,Akola,Maharashtra,"Patur,Soybean",3368.085969,multiplicative
Patur,Soybean,2016,April,655,3523,3782,3686,01-04-2016,Akola,Maharashtra,"Patur,Soybean",2865.766099,multiplicative
Patur,Soybean,2015,August,91,3070,3250,3152,01-08-2015,Akola,Maharashtra,"Patur,Soybean",3037.288197,multiplicative
Patur,Soybean,2016,August,470,3079,3414,3291,01-08-2016,Akola,Maharashtra,"Patur,Soybean",3295.174552,multiplicative
Patur,Soybean,2015,December,3200,3475,3675,3584,01-12-2015,Akola,Maharashtra,"Patur,Soybean",3091.265946,multiplicative
Patur,Soybean,2015,February,1428,3021,3262,3117,01-02-2015,Akola,Maharashtra,"Patur,Soybean",3107.009457,multiplicative
Patur,Soybean,2016,February,795,3406,3675,3549,01-02-2016,Akola,Maharashtra,"Patur,Soybean",3147.481392,multiplicative
Patur,Soybean,2015,January,601,3008,3255,3140,01-01-2015,Akola,Maharashtra,"Patur,Soybean",3273.291795,multiplicative
Patur,Soybean,2016,January,1645,3443,3653,3583,01-01-2016,Akola,Maharashtra,"Patur,Soybean",3320.143587,multiplicative
Patur,Soybean,2015,July,185,3125,3467,3341,01-07-2015,Akola,Maharashtra,"Patur,Soybean",3349.840156,multiplicative
Patur,Soybean,2016,July,229,3170,3622,3446,01-07-2016,Akola,Maharashtra,"Patur,Soybean",3377.900898,multiplicative
Patur,Soybean,2015,June,322,3192,3542,3448,01-06-2015,Akola,Maharashtra,"Patur,Soybean",3414.602167,multiplicative
Patur,Soybean,2016,June,292,3458,3683,3592,01-06-2016,Akola,Maharashtra,"Patur,Soybean",3453.023152,multiplicative
Patur,Soybean,2015,March,382,2993,3239,3062,01-03-2015,Akola,Maharashtra,"Patur,Soybean",3490.898862,multiplicative
Patur,Soybean,2016,March,500,3431,3718,3546,01-03-2016,Akola,Maharashtra,"Patur,Soybean",3509.689911,multiplicative
Patur,Soybean,2015,May,433,3461,3749,3636,01-05-2015,Akola,Maharashtra,"Patur,Soybean",3516.946276,multiplicative
Patur,Soybean,2016,May,345,3513,3755,3665,01-05-2016,Akola,Maharashtra,"Patur,Soybean",3527.390409,multiplicative
Patur,Soybean,2014,November,5060,2908,2712,3099,01-11-2014,Akola,Maharashtra,"Patur,Soybean",3537.62482,multiplicative
Patur,Soybean,2015,November,4812,3600,3716,3581,01-11-2015,Akola,Maharashtra,"Patur,Soybean",3644.993147,multiplicative
Patur,Soybean,2014,October,5010,2707,3022,2911,01-10-2014,Akola,Maharashtra,"Patur,Soybean",3693.098732,multiplicative
Patur,Soybean,2015,October,6352,3516,3638,3546,01-10-2015,Akola,Maharashtra,"Patur,Soybean",3346.62438,multiplicative
Patur,Soybean,2014,September,22,2867,3200,3093,01-09-2014,Akola,Maharashtra,"Patur,Soybean",3489.740673,multiplicative
Patur,Soybean,2015,September,152,3067,3290,3171,01-09-2015,Akola,Maharashtra,"Patur,Soybean",3484.060609,multiplicative
Patur,Soybean,2016,September,298,2944,3233,3096,01-09-2016,Akola,Maharashtra,"Patur,Soybean",3565.182656,multiplicative
Patur,Wheat(Husked),2015,April,1463,1236,1757,1422,01-04-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1643.809028,Additive
Patur,Wheat(Husked),2016,April,823,1718,1907,1846,01-04-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1627.017361,Additive
Patur,Wheat(Husked),2015,August,191,1275,1500,1388,01-08-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1443.309028,Additive
Patur,Wheat(Husked),2016,August,169,1617,1886,1772,01-08-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1822.642361,Additive
Patur,Wheat(Husked),2015,December,103,1480,1680,1580,01-12-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1476.559028,Additive
Patur,Wheat(Husked),2015,February,429,1421,1596,1554,01-02-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1640.767361,Additive
Patur,Wheat(Husked),2016,February,60,1493,1730,1605,01-02-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1515.288194,Additive
Patur,Wheat(Husked),2015,January,180,1298,1563,1441,01-01-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1454.079861,Additive
Patur,Wheat(Husked),2016,January,187,1626,1821,1689,01-01-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1606.309028,Additive
Patur,Wheat(Husked),2015,July,360,3142,1725,3127,01-07-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1614.392361,Additive
Patur,Wheat(Husked),2016,July,131,1790,2092,1956,01-07-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1621.684028,Additive
Patur,Wheat(Husked),2015,June,390,1300,1783,1439,01-06-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1634.142361,Additive
Patur,Wheat(Husked),2016,June,185,1887,2145,2008,01-06-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1647.809028,Additive
Patur,Wheat(Husked),2015,March,1168,1294,1488,1398,01-03-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1677.017361,Additive
Patur,Wheat(Husked),2016,March,451,1619,1784,1675,01-03-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1710.309028,Additive
Patur,Wheat(Husked),2015,May,1163,1281,1525,1404,01-05-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1749.642361,Additive
Patur,Wheat(Husked),2016,May,309,1653,1865,1779,01-05-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1724.559028,Additive
Patur,Wheat(Husked),2014,November,126,1346,1730,1483,01-11-2014,Akola,Maharashtra,"Patur,Wheat(Husked)",1691.767361,Additive
Patur,Wheat(Husked),2015,November,163,1710,1850,1750,01-11-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1792.288194,Additive
Patur,Wheat(Husked),2014,October,448,1300,1522,1383,01-10-2014,Akola,Maharashtra,"Patur,Wheat(Husked)",1878.079861,Additive
Patur,Wheat(Husked),2015,October,302,1417,1583,1433,01-10-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",1981.309028,Additive
Patur,Wheat(Husked),2016,October,85,1594,1819,1754,01-10-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",2183.392361,Additive
Patur,Wheat(Husked),2014,September,273,1317,1750,1408,01-09-2014,Akola,Maharashtra,"Patur,Wheat(Husked)",450.6840278,Additive
Patur,Wheat(Husked),2015,September,247,1323,1520,1412,01-09-2015,Akola,Maharashtra,"Patur,Wheat(Husked)",2018.142361,Additive
Patur,Wheat(Husked),2016,September,156,1469,1800,1627,01-09-2016,Akola,Maharashtra,"Patur,Wheat(Husked)",1862.809028,Additive
Pavani,Paddy-Unhusked,2015,April,273,1796,1804,1801,01-04-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",2132.65737,multiplicative
Pavani,Paddy-Unhusked,2016,April,475,1928,1975,1959,01-04-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",2185.623343,multiplicative
Pavani,Paddy-Unhusked,2015,August,501,1737,1803,1778,01-08-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1893.222586,multiplicative
Pavani,Paddy-Unhusked,2016,August,211,2118,2132,2126,01-08-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1780.129871,multiplicative
Pavani,Paddy-Unhusked,2014,December,1424,1731,1821,1781,01-12-2014,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1923.046617,multiplicative
Pavani,Paddy-Unhusked,2015,December,4109,1767,1860,1816,01-12-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1861.291061,multiplicative
Pavani,Paddy-Unhusked,2015,February,608,1733,1820,1789,01-02-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1836.845839,multiplicative
Pavani,Paddy-Unhusked,2016,February,1825,1787,1842,1816,01-02-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1786.56282,multiplicative
Pavani,Paddy-Unhusked,2015,January,1059,1838,1891,1867,01-01-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1774.844296,multiplicative
Pavani,Paddy-Unhusked,2016,January,2300,1756,1833,1799,01-01-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1772.181579,multiplicative
Pavani,Paddy-Unhusked,2015,July,368,1625,1697,1673,01-07-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1770.829738,multiplicative
Pavani,Paddy-Unhusked,2016,July,454,2194,2224,2213,01-07-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1769.150178,multiplicative
Pavani,Paddy-Unhusked,2015,June,470,1642,1731,1695,01-06-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1772.877982,multiplicative
Pavani,Paddy-Unhusked,2016,June,2617,2032,2118,2080,01-06-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1781.972185,multiplicative
Pavani,Paddy-Unhusked,2015,March,287,2578,1743,1737,01-03-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1793.892965,multiplicative
Pavani,Paddy-Unhusked,2016,March,525,1787,1812,1801,01-03-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1815.112771,multiplicative
Pavani,Paddy-Unhusked,2015,May,14,1900,1900,1900,01-05-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1853.005283,multiplicative
Pavani,Paddy-Unhusked,2016,May,4669,1978,2057,2033,01-05-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1889.382095,multiplicative
Pavani,Paddy-Unhusked,2014,November,1192,1851,1944,1906,01-11-2014,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1904.524673,multiplicative
Pavani,Paddy-Unhusked,2015,November,1492,1750,1872,1806,01-11-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1943.29626,multiplicative
Pavani,Paddy-Unhusked,2014,October,449,2157,2286,2220,01-10-2014,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1899.083397,multiplicative
Pavani,Paddy-Unhusked,2015,October,702,1754,1859,1810,01-10-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",2174.712499,multiplicative
Pavani,Paddy-Unhusked,2016,October,966,2058,2107,2091,01-10-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",2342.406582,multiplicative
Pavani,Paddy-Unhusked,2014,September,913,2290,2416,2377,01-09-2014,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",2115.418042,multiplicative
Pavani,Paddy-Unhusked,2015,September,775,1913,2029,1976,01-09-2015,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",1972.954799,multiplicative
Pavani,Paddy-Unhusked,2016,September,840,2173,2215,2199,01-09-2016,Bhandara,Maharashtra,"Pavani,Paddy-Unhusked",2058.620906,multiplicative
Pen,Paddy-Unhusked,2015,April,36,1360,1400,1360,01-04-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1412.954861,Additive
Pen,Paddy-Unhusked,2016,April,12,1410,1450,1410,01-04-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1445.121528,Additive
Pen,Paddy-Unhusked,2015,August,84,1360,1400,2146,01-08-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1413.329861,Additive
Pen,Paddy-Unhusked,2016,August,210,1410,1450,1410,01-08-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1417.579861,Additive
Pen,Paddy-Unhusked,2014,December,108,1360,1400,1360,01-12-2014,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1421.829861,Additive
Pen,Paddy-Unhusked,2015,December,216,1410,1450,1410,01-12-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1336.288194,Additive
Pen,Paddy-Unhusked,2015,February,4258,1303,1342,1303,01-02-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1396.621528,Additive
Pen,Paddy-Unhusked,2016,February,60,1410,1450,1410,01-02-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1400.746528,Additive
Pen,Paddy-Unhusked,2015,January,156,1360,1400,1360,01-01-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1433.538194,Additive
Pen,Paddy-Unhusked,2016,January,216,1410,1450,1410,01-01-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1437.704861,Additive
Pen,Paddy-Unhusked,2015,July,222,1359,1400,1359,01-07-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1441.871528,Additive
Pen,Paddy-Unhusked,2016,July,282,1410,1450,1410,01-07-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1448.413194,Additive
Pen,Paddy-Unhusked,2015,June,120,1360,1400,1360,01-06-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1454.954861,Additive
Pen,Paddy-Unhusked,2016,June,273,1410,1450,1411,01-06-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1459.121528,Additive
Pen,Paddy-Unhusked,2015,March,18,1360,1400,1360,01-03-2015,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1463.329861,Additive
Pen,Paddy-Unhusked,2016,March,72,1410,1450,1410,01-03-2016,Raigad,Maharashtra,"Pen,Paddy-Unhusked",1467.579861,Additive
