APMC,Commodity,Year,min_price,max_price,absolute_fluctuation,relative_fluctuation
Mohol,Maize,2015,1225,1270,45,3.673469387755102
Lonar,Maize,2016,1060,1105,45,4.245283018867925
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2015,1125,1170,45,4.0
Barshi,Maize,2016,1487,1532,45,3.0262273032952254
Raver,Gram,2015,2924,2969,45,1.5389876880984952
Jintur-Bori,Gram,2015,3941,3986,45,1.141842172037554
Panvel,Rice(Paddy-Hus),2016,1410,1455,45,3.1914893617021276
Sailu,Wheat(Husked),2015,1542,1587,45,2.9182879377431905
Lonand,Maize,2015,1349,1394,45,3.3358042994810972
Chopda,Bajri,2015,1205,1250,45,3.7344398340248963
Akluj,Maize,2016,1725,1770,45,2.608695652173913
Pune,Jaggery,2016,2817,2862,45,1.597444089456869
Bhokardan-Pimpalgaon Renu,WHEAT(HUSKED),2016,1600,1645,45,2.8125
Ghansawangi,Cotton,2014,3975,4020,45,1.1320754716981132
Paithan,Sorgum(Jawar),2015,1594,1639,45,2.823086574654956
Barshi,Cabbage,2016,38,83,45,118.42105263157895
Jalgaon,Bajri,2015,1095,1140,45,4.109589041095891
Pune-Manjri,Cabbage,2016,972,1017,45,4.62962962962963
Karmala,Maize,2016,1467,1512,45,3.067484662576687
Jalna-Badnapur,MAIZE,2016,993,1038,45,4.531722054380665
Rahata,Bajri,2015,1330,1375,45,3.3834586466165413
Kalyan,Paddy-Unhusked,2016,1410,1455,45,3.1914893617021276
Ghatanji,Soybean,2015,3487,3532,45,1.2905075996558646
Devala,Sorgum(Jawar),2016,1429,1474,45,3.1490552834149756
Panvel,Rice(Paddy-Hus),2016,1410,1455,45,3.1914893617021276
Patan,Cucumber,2016,115,160,45,39.130434782608695
Shirur,Wheat(Husked),2016,1527,1572,45,2.9469548133595285
Ahmedpur,Soybean,2016,3654,3699,45,1.2315270935960592
Nilanga,Wheat(Husked),2014,1433,1477,44,3.0704815073272855
Solapur,Grapes,2015,69,113,44,63.768115942028984
Sinner,Soybean,2015,3292,3336,44,1.336573511543135
Digras,Sesamum,2015,6657,6701,44,0.6609583896650143
Bhiwapur,Paddy-Unhusked,2016,2229,2273,44,1.9739793629430238
Gevrai,Soybean,2016,3829,3873,44,1.1491250979367982
Gangapur,Maize,2016,1696,1740,44,2.5943396226415096
Pune,Jaggery,2016,2598,2642,44,1.6936104695919938
Sangali,Maize,2015,1350,1394,44,3.259259259259259
Bhokardan,Maize,2016,1607,1651,44,2.7380211574362168
Varud-Rajura Bazar,Wheat(Husked),2015,1306,1350,44,3.3690658499234303
Savner,Maize,2016,1211,1255,44,3.6333608587943846
Palghar(Bevur),Wheat(Husked),2016,2179,2223,44,2.0192748967416247
Jalgaon,Wheat(Husked),2015,1462,1506,44,3.009575923392613
Mandhal,Sunflower,2016,3826,3870,44,1.150026136957658
Ramtek,Wheat(Husked),2016,1695,1739,44,2.5958702064896757
Ramtek,Wheat(Husked),2015,1401,1445,44,3.140613847251963
Dhule,Matki,2015,7154,7198,44,0.6150405367626502
Katol,Wheat(Husked),2015,1382,1426,44,3.183791606367583
Nandurbar,Gram,2015,4352,4396,44,1.0110294117647058
Bhokardan,Wheat(Husked),2015,1406,1450,44,3.1294452347083928
Ambejogai,Sorgum(Jawar),2016,1769,1813,44,2.4872809496890897
Ambejogai,Sorgum(Jawar),2016,1692,1736,44,2.600472813238771
Pulgaon,Wheat(Husked),2016,1459,1503,44,3.015764222069911
Bhokardan-Pimpalgaon Renu,Soybean,2014,2853,2897,44,1.5422362425517
Chandur Rly.,Cotton,2016,4573,4617,44,0.9621692543188279
Shirur,Maize,2014,1216,1260,44,3.6184210526315788
Bhokardan,Sorgum(Jawar),2015,1094,1138,44,4.021937842778794
Pandharpur,Sorgum(Jawar),2016,1908,1952,44,2.3060796645702304
Dondaicha,Maize,2016,1695,1739,44,2.5958702064896757
Lasalgaon-Niphad,Maize,2016,1403,1447,44,3.136136849607983
Bhokardan,Maize,2015,1333,1377,44,3.3008252063015755
Telhara,Sorgum(Jawar),2014,914,958,44,4.814004376367615
Bhokardan-Pimpalgaon Renu,Gram,2015,3050,3094,44,1.4426229508196722
Akkalkuwa,Maize,2015,1321,1365,44,3.330809992429977
Nashik-Devlali,Spinach,2016,93,137,44,47.31182795698925
Newasa,Wheat(Husked),2015,1450,1494,44,3.0344827586206895
Manmad,Maize,2016,1385,1429,44,3.1768953068592056
Sailu,Soybean,2015,3270,3313,43,1.3149847094801224
Umarga,Safflower,2016,2550,2593,43,1.6862745098039216
Sailu,Soybean,2015,3190,3233,43,1.347962382445141
Umarga,Sunflower,2016,3472,3515,43,1.2384792626728112
Ahmedpur,Rice(Paddy-Hus),2016,1480,1523,43,2.9054054054054053
Pachora,SUNFLOWER,2016,2595,2638,43,1.6570327552986512
Akluj,Gram,2015,4024,4067,43,1.0685884691848906
Pune,Maize,2016,1663,1706,43,2.585688514732411
Parbhani,Wheat(Husked),2015,1520,1563,43,2.8289473684210527
Rahuri-Vambori,Soybean,2015,3500,3543,43,1.2285714285714286
Kej,Maize,2015,1343,1386,43,3.2017870439314966
Jalgaon,Bajri,2016,1756,1799,43,2.44874715261959
Sillod-Bharadi,Maize,2016,1398,1441,43,3.0758226037195993
Jalgaon,Bajri,2015,1314,1357,43,3.2724505327245055
Beed,Soybean,2015,3228,3271,43,1.332094175960347
Pune-Pimpri,Wal Papdi,2014,2843,2886,43,1.5124868097080548
Dudhani,Gram,2015,4935,4978,43,0.8713272543059777
Satana,Soybean,2015,3290,3333,43,1.3069908814589666
Malkapur,Bajri,2016,1350,1393,43,3.185185185185185
Manmad,Wheat(Husked),2015,1542,1585,43,2.788586251621271
Bhusaval,Wheat(Husked),2014,1300,1343,43,3.3076923076923075
Basmat,Soybean,2014,3203,3246,43,1.3424914142990947
Shirur,Pigeon Pea (Tur),2015,4643,4686,43,0.9261253499892311
Shirur,Pigeon Pea (Tur),2015,3964,4007,43,1.084762865792129
Bhokardan,Bajri,2016,1388,1431,43,3.0979827089337175
Malkapur,Maize,2016,1632,1675,43,2.6348039215686274
Vaijapur,Soybean,2015,3346,3389,43,1.2851165570830843
Mandhal,Cotton,2015,3886,3929,43,1.1065362840967576
Umared,Lentil,2015,3951,3994,43,1.088332067830929
Pune-Pimpri,Beet Root,2014,1686,1729,43,2.550415183867141
Sangali,Maize,2016,1825,1868,43,2.356164383561644
Savner,Wheat(Husked),2014,1391,1434,43,3.0913012221423437
Lonand,Maize,2016,1413,1456,43,3.043170559094126
Bhusaval,Sorgum(Jawar),2015,1083,1126,43,3.9704524469067404
Bori Arab,Soybean,2015,3446,3489,43,1.2478235635519443
Tuljapur,Maize,2015,1143,1186,43,3.7620297462817147
Deglur,Soybean,2014,3021,3064,43,1.4233697451175107
Kalamb (Os),Bajri,2015,1428,1471,43,3.011204481792717
Varud-Rajura Bazar,Wheat(Husked),2016,1700,1743,43,2.5294117647058822
Pune-Manjri,Onion,2016,1093,1136,43,3.9341262580054894
Varud-Rajura Bazar,Wheat(Husked),2016,1664,1707,43,2.5841346153846154
Bhiwapur,Paddy-Unhusked,2015,1917,1960,43,2.2430881585811164
Kolhapur-Laxmipuri,Maize,2016,1795,1838,43,2.395543175487465
Mohol,Maize,2016,1559,1602,43,2.758178319435536
Barshi,Flower,2016,57,100,43,75.43859649122807
Khamgaon,Bajri,2015,1035,1078,43,4.154589371980676
Bhokardan-Pimpalgaon Renu,Maize,2016,1345,1388,43,3.197026022304833
Nampur,Maize,2016,1307,1350,43,3.2899770466717673
Jalgaon,WHEAT(HUSKED),2016,1858,1900,42,2.2604951560818085
Varud-Rajura Bazar,Sorgum(Jawar),2015,1333,1375,42,3.150787696924231
Yeola,Sorgum(Jawar),2016,1607,1649,42,2.613565650280025
Pavani,Paddy-Unhusked,2016,2173,2215,42,1.932811780947998
Barshi,Ridge Gourd,2015,80,122,42,52.5
Barshi,Tomato,2016,39,81,42,107.6923076923077
Gevrai,Soybean,2015,3188,3230,42,1.3174404015056462
Shirur,Gram,2015,3575,3617,42,1.1748251748251748
Murum,Maize,2015,1413,1455,42,2.9723991507430996
Ambejogai,Sorgum(Jawar),2015,2591,2633,42,1.6209957545349285
Chandur Rly.,Pigeon Pea (Tur),2014,4750,4792,42,0.8842105263157894
Barshi,Shevga,2016,73,115,42,57.534246575342465
Pune,Maize,2015,1424,1466,42,2.949438202247191
Satana,Maize,2016,1405,1447,42,2.9893238434163703
Sakri,Wheat(Husked),2015,1392,1434,42,3.0172413793103448
Barshi,Rice(Paddy-Hus),2016,1725,1767,42,2.4347826086956523
Barshi,Tomato,2015,37,79,42,113.51351351351352
Lasalgaon-Niphad,Maize,2016,1402,1444,42,2.9957203994293864
Barshi,Paddy-Unhusked,2015,1483,1525,42,2.832097100472016
Bhokardan,Sorgum(Jawar),2016,1608,1650,42,2.611940298507463
Arjuni Morgaon,Paddy-Unhusked,2015,1662,1704,42,2.527075812274368
Phaltan,Jaggery,2014,2660,2702,42,1.5789473684210527
Ausa,Safflower,2015,2397,2439,42,1.7521902377972465
Umared,Green Peas (Dry),2015,2363,2405,42,1.7774016081252646
Devala,Sorgum(Jawar),2015,1301,1343,42,3.2282859338970025
Chopda,Bajri,2016,1483,1525,42,2.832097100472016
Yeola,Maize,2015,1216,1258,42,3.4539473684210527
Bhiwapur,Paddy-Unhusked,2014,2500,2542,42,1.68
Sakri,Maize,2016,1207,1249,42,3.47970173985087
Khamgaon,Bajri,2015,1101,1143,42,3.8147138964577656
Shrirampur,Maize,2015,1221,1263,42,3.43980343980344
Shegaon,Mustard,2015,3177,3219,42,1.3220018885741265
Indapur-Bhigwan,Rice(Paddy-Hus),2016,1767,1809,42,2.3769100169779285
Shegaon,Mustard,2015,2929,2971,42,1.4339364970979858
Shahada,Sorgum(Jawar),2016,1555,1597,42,2.7009646302250805
Bhiwapur,Paddy-Unhusked,2016,2083,2125,42,2.0163226116178588
Dudhani,Bajri,2015,1137,1179,42,3.6939313984168867
Kalamb (Os),Safflower,2014,2380,2422,42,1.7647058823529411
Indapur-Bhigwan,Rice(Paddy-Hus),2016,1763,1805,42,2.38230289279637
Chopda,Sorgum(Jawar),2015,1330,1372,42,3.1578947368421053
Umarga,Bajri,2015,1233,1275,42,3.40632603406326
Savner,Sorgum(Jawar),2016,1136,1178,42,3.6971830985915495
Yeola,Wheat(Husked),2015,1534,1576,42,2.7379400260756195
Barshi,Cabbage,2015,27,69,42,155.55555555555554
Lakhandur,Oth.Split Pulses,2016,2443,2485,42,1.7191977077363896
Ahmednagar,Maize,2015,1338,1380,42,3.1390134529147984
Malegaon,Sorgum(Jawar),2015,1530,1572,42,2.7450980392156863
Soygaon,Maize,2016,1310,1352,42,3.2061068702290076
Bhokardan-Pimpalgaon Renu,Maize,2015,1334,1376,42,3.1484257871064467
Sailu,Cotton,2015,4351,4393,42,0.9652953344058837
Jamner-Neri,Maize,2016,1325,1367,42,3.169811320754717
Gevrai,Maize,2016,1254,1296,42,3.349282296650718
Devala,Horse Gram,2016,2646,2688,42,1.5873015873015872
Navapur,PADDY-UNHUSKED,2016,1242,1284,42,3.3816425120772946
Kopargaon,Pigeon Pea (Tur),2015,4880,4921,41,0.8401639344262295
Sakri,Bajri,2014,1132,1173,41,3.6219081272084805
Aurad Shahajani,Wheat(Husked),2015,1260,1301,41,3.253968253968254
Sadak Arjuni,Paddy-Unhusked,2016,1434,1475,41,2.8591352859135286
Bhokardan,Wheat(Husked),2015,1400,1441,41,2.9285714285714284
Kalamb (Os),Sunflower,2014,2772,2813,41,1.479076479076479
Barshi,Flower,2016,41,82,41,100.0
Mangalwedha,Bajri,2015,1414,1455,41,2.8995756718528995
Khed (Shel Pimpalgaon),Brinjal,2015,1256,1297,41,3.2643312101910826
Bhokardan,Soybean,2015,3150,3191,41,1.3015873015873016
Umared,Linseed,2015,4622,4663,41,0.8870618779749027
Chopda,Bajri,2016,1582,1623,41,2.5916561314791404
Arvi,Cotton,2016,4710,4751,41,0.8704883227176221
Umarga,Safflower,2015,2600,2641,41,1.5769230769230769
Dhamangaon-Rly,Cotton,2014,4019,4060,41,1.0201542672306545
Pen,Paddy-Unhusked,2015,1359,1400,41,3.0169242089771893
Telhara,Sorgum(Jawar),2015,1017,1058,41,4.031465093411996
Gangapur,Maize,2016,1385,1426,41,2.96028880866426
Chopda,Maize,2016,1543,1584,41,2.657161373946857
Pune-Pimpri,Brinjal,2014,2317,2358,41,1.7695295640914976
Parbhani,Cotton,2014,4009,4050,41,1.02269892741332
Dondaicha-Sindkheda,Maize,2015,1272,1313,41,3.2232704402515724
Nandurbar,Gram,2015,3935,3976,41,1.0419313850063532
Bhiwapur,Wheat(Husked),2016,1400,1441,41,2.9285714285714284
Barshi,Lemon,2015,141,182,41,29.078014184397162
Sonpeth,Cotton,2015,4112,4153,41,0.9970817120622568
Savner,Sorgum(Jawar),2016,1126,1167,41,3.641207815275311
Bhokar,Gram,2015,4388,4429,41,0.9343664539653601
Savner,Cotton,2016,4591,4632,41,0.8930516227401437
Barshi,Cucumber,2014,34,75,41,120.58823529411765
Tuljapur,Bajri,2016,1217,1258,41,3.3689400164338537
Barshi,Tomato,2015,30,71,41,136.66666666666666
Dharangaon,Sorgum(Jawar),2016,1440,1481,41,2.8472222222222223
Kej,Maize,2014,1362,1403,41,3.0102790014684286
Kalmeshwar,Wheat(Husked),2015,1453,1494,41,2.8217481073640744
Malegaon,Castor Seed,2015,3435,3476,41,1.1935953420669578
Sinner,Soybean,2015,3247,3288,41,1.2627040344933784
Ambejogai,Sorgum(Jawar),2016,1851,1892,41,2.215018908698001
Beed,Wheat(Husked),2014,1774,1815,41,2.3111612175873733
Barshi,Cabbage,2015,26,67,41,157.69230769230768
Varud-Rajura Bazar,Sorgum(Jawar),2015,1175,1216,41,3.4893617021276597
Barshi,Lemon,2015,100,140,40,40.0
Barshi,Kharbuj,2015,80,120,40,50.0
Bhokardan-Pimpalgaon Renu,Maize,2016,1400,1440,40,2.857142857142857
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Pen,Paddy-Unhusked,2015,1410,1450,40,2.8368794326241136
Bhusaval,Gram,2014,2914,2954,40,1.3726835964310227
Palghar(Bevur),Potato,2015,875,915,40,4.571428571428571
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2015,1088,1128,40,3.676470588235294
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Aurangabad,Math (Bhaji),2015,80,120,40,50.0
Mohol,Wheat(Husked),2015,1941,1981,40,2.0607934054611023
Vaduj,Maize,2015,1411,1451,40,2.8348688873139616
Barshi,Kharbuj,2014,80,120,40,50.0
Barshi-Vairag,Ground Nut Pods (Dry),2015,3970,4010,40,1.0075566750629723
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Devala,Sorgum(Jawar),2015,1308,1348,40,3.058103975535168
Barshi,Flower,2015,30,70,40,133.33333333333334
Pandharpur,Maize,2014,1067,1107,40,3.7488284910965324
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Vaduj,Maize,2015,1283,1323,40,3.117692907248636
Sadak Arjuni,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Khed,Kanda Pat,2015,470,510,40,8.51063829787234
Kej,Soybean,2015,3171,3211,40,1.261431725007884
Sadak Arjuni,Paddy-Unhusked,2016,1678,1718,40,2.3837902264600714
Yeotmal,Cotton,2015,3900,3940,40,1.0256410256410255
Dondaicha,Maize,2014,1058,1098,40,3.780718336483932
Akluj,Gram,2016,5170,5210,40,0.7736943907156673
Buldhana,Maize,2015,1080,1120,40,3.7037037037037037
Katol,Sorgum(Jawar),2016,1277,1317,40,3.1323414252153485
Sadak Arjuni,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Rahata,Soybean,2016,3528,3568,40,1.1337868480725624
Shirala,Maize,2014,1360,1400,40,2.9411764705882355
Bhokardan,Maize,2016,1576,1616,40,2.5380710659898478
Mangaon(Bhadav),Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Rahuri-Vambori,Sunflower,2016,3394,3434,40,1.1785503830288744
Murum,Bajri,2015,1529,1569,40,2.616088947024199
Kalamb (Os),Jaggery,2015,1852,1892,40,2.159827213822894
Devri,PADDY-UNHUSKED,2016,1470,1510,40,2.7210884353741496
Shahapur,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Sadak Arjuni,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Manmad,Ladies Finger,2016,210,250,40,19.047619047619047
Ausa,Maize,2016,1436,1476,40,2.785515320334262
Barshi,Paddy-Unhusked,2015,1402,1442,40,2.8530670470756063
Shegaon,Maize,2014,955,995,40,4.18848167539267
Pen,Paddy-Unhusked,2014,1360,1400,40,2.9411764705882355
Pen,Paddy-Unhusked,2014,1360,1400,40,2.9411764705882355
Pen,Paddy-Unhusked,2014,1360,1400,40,2.9411764705882355
Barshi,Cabbage,2016,47,87,40,85.1063829787234
Fulambri,Maize,2016,1330,1370,40,3.007518796992481
Akluj,Wheat(Husked),2014,1559,1599,40,2.5657472738935216
Rahata,Small Gourd,2016,2660,2700,40,1.5037593984962405
Pandharkawada,Cotton,2015,4037,4077,40,0.9908347783007183
Lakhandur,Green Gram,2016,5770,5810,40,0.6932409012131716
Achalpur,Maize,2015,1340,1380,40,2.985074626865672
Newasa,Cotton,2014,4050,4090,40,0.9876543209876543
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Savner,Wheat(Husked),2015,1368,1408,40,2.9239766081871346
Sillod-Bharadi,Bajri,2016,1580,1620,40,2.5316455696202533
Sillod-Bharadi,Gram,2016,6640,6680,40,0.6024096385542169
Shahada,Maize,2015,1077,1117,40,3.714020427112349
Islampur,Cucumber,2016,40,80,40,100.0
Newasa,Sorgum(Jawar),2016,1620,1660,40,2.4691358024691357
Tasgaon,Sorgum(Jawar),2014,1560,1600,40,2.5641025641025643
Bhokar,Gram,2016,4095,4135,40,0.9768009768009768
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Ambejogai,Sorgum(Jawar),2016,1690,1730,40,2.366863905325444
Lakhandur,Linseed,2016,5187,5227,40,0.771158665895508
Pune-Pimpri,Pavtta,2015,2120,2160,40,1.8867924528301887
Lakhandur,Indian Bean,2016,2802,2842,40,1.4275517487508922
Lakhandur,Indian Bean,2016,3868,3908,40,1.0341261633919339
Umared,Green Peas (Dry),2015,2100,2140,40,1.9047619047619047
Akhadabalapur,Wheat(Husked),2016,1790,1830,40,2.2346368715083798
Mahad,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Zarijamini,Soybean,2016,3350,3390,40,1.1940298507462686
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Samudrapur,Gram,2015,3500,3540,40,1.1428571428571428
Chopda,Maize,2015,1350,1390,40,2.962962962962963
Pen,PADDY-UNHUSKED,2016,1470,1510,40,2.7210884353741496
Pen,Paddy-Unhusked,2016,1466,1506,40,2.728512960436562
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Pen,Paddy-Unhusked,2015,1374,1414,40,2.911208151382824
Kopargaon,Maize,2016,1439,1479,40,2.779708130646282
Lasalgaon-Vinchur,Maize,2015,1417,1457,40,2.8228652081863093
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Shrirampur-Belapur,Soybean,2015,3440,3480,40,1.1627906976744187
Jamner,Maize,2016,1325,1365,40,3.018867924528302
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Kalamb (Os),Safflower,2016,2489,2529,40,1.6070711128967456
Atpadi,Maize,2015,1330,1370,40,3.007518796992481
Pen,Paddy-Unhusked,2015,1360,1400,40,2.9411764705882355
Umarga,Gram,2016,5218,5258,40,0.7665772326561902
Sengaon,Wheat(Husked),2015,1636,1676,40,2.444987775061125
Ramtek,Wheat(Husked),2016,1514,1554,40,2.642007926023778
Bhokardan,Soybean,2014,3141,3181,40,1.2734797835084368
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Ashti (Wardha),Cotton,2016,4604,4644,40,0.8688097306689835
Pen,Paddy-Unhusked,2015,1410,1450,40,2.8368794326241136
Pune-Pimpri,Onion,2014,2400,2440,40,1.6666666666666667
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Nanded,Wheat(Husked),2015,1513,1553,40,2.6437541308658297
Malegaon,Soybean,2015,3166,3206,40,1.2634238787113077
Mahad,Paddy-Unhusked,2016,1412,1452,40,2.8328611898016995
Solapur,Pigeon Pea (Tur),2015,6185,6225,40,0.6467259498787389
Navapur,Wheat(Husked),2016,1520,1560,40,2.6315789473684212
Pen,Paddy-Unhusked,2016,1410,1450,40,2.8368794326241136
Ner Parasopant,Green Gram,2014,6140,6180,40,0.6514657980456026
Lasur Station,Soybean,2014,2972,3012,40,1.3458950201884252
Jalgaon,Wheat(Husked),2014,1444,1484,40,2.770083102493075
Pune-Pimpri,Potato,2016,896,935,39,4.352678571428571
Kalamb (Os),Sunflower,2015,2980,3019,39,1.308724832214765
Rahata,Maize,2015,1319,1358,39,2.9567854435178167
Ramtek,Potato,2015,209,248,39,18.660287081339714
Varud-Rajura Bazar,Wheat(Husked),2014,1415,1454,39,2.756183745583039
Sangali,Maize,2016,1436,1475,39,2.715877437325905
Mahad,Paddy-Unhusked,2016,1414,1453,39,2.758132956152758
Lakhandur,Pigeon Pea (Tur),2016,6893,6932,39,0.5657913825620194
Shirur,Maize,2015,1184,1223,39,3.293918918918919
Loha,TURMERIC,2016,6811,6850,39,0.572603141976215
Ramtek,Paddy-Unhusked,2016,2050,2089,39,1.9024390243902438
Barshi,Paddy-Unhusked,2015,1575,1614,39,2.4761904761904763
Lonand,Maize,2015,1320,1359,39,2.9545454545454546
Tumsar,Other Cereals,2016,2596,2635,39,1.50231124807396
Sangamner,SORGUM(JAWAR),2016,1754,1793,39,2.2234891676168758
Mandhal,Wheat(Husked),2015,1420,1459,39,2.7464788732394365
Mandhal,COTTON,2016,4733,4772,39,0.8240016902598775
Partur,Bajri,2016,1561,1600,39,2.498398462524023
Bhokardan,Sorgum(Jawar),2016,1609,1648,39,2.4238657551274083
Palghar(Bevur),Wheat(Husked),2015,1890,1929,39,2.0634920634920637
Ramtek,Ladies Finger,2015,165,204,39,23.636363636363637
Jalna-Badnapur,Cotton,2015,4316,4355,39,0.9036144578313253
Ahmedpur,Soybean,2015,3276,3315,39,1.1904761904761905
Mangalwedha,Maize,2016,1817,1856,39,2.1463951568519537
Pen,Paddy-Unhusked,2015,1303,1342,39,2.9930928626247124
Mohol,Maize,2015,1215,1254,39,3.2098765432098766
Achalpur,Maize,2016,1315,1354,39,2.9657794676806084
Dhamangaon-Rly,Cotton,2014,3968,4007,39,0.9828629032258065
Mangalwedha,Bajri,2014,1323,1362,39,2.947845804988662
Manwat,Bajri,2015,1242,1281,39,3.140096618357488
Dharangaon,Sorgum(Jawar),2016,1393,1432,39,2.799712849964106
Vaijapur,Maize,2016,1405,1444,39,2.775800711743772
Barshi,Paddy-Unhusked,2016,1701,1740,39,2.292768959435626
Devala,Maize,2016,1366,1405,39,2.8550512445095166
Palghar(Bevur),Wheat(Husked),2016,2204,2243,39,1.7695099818511797
Savner,Maize,2014,989,1028,39,3.9433771486349847
Arjuni Morgaon,Paddy-Unhusked,2016,2024,2063,39,1.9268774703557312
Barshi,Maize,2016,1403,1442,39,2.77975766215253
Pachora,Bajri,2015,1460,1499,39,2.671232876712329
Bhokardan,Maize,2016,1346,1385,39,2.8974739970282317
Rahuri-Vambori,Pigeon Pea (Tur),2016,7464,7503,39,0.522508038585209
Umarga,Maize,2015,1222,1261,39,3.1914893617021276
Sakri,Bajri,2016,1638,1677,39,2.380952380952381
Sangli-Miraj,Maize,2016,1763,1802,39,2.212138400453772
Palghar(Bevur),Onion,2016,813,852,39,4.797047970479705
Dharangaon,Wheat(Husked),2016,1777,1815,38,2.1384355655599325
Mohol,Maize,2015,1252,1290,38,3.0351437699680512
Indapur-Bhigwan,Rice(Paddy-Hus),2015,1425,1463,38,2.6666666666666665
Akola,MAIZE,2016,1470,1508,38,2.5850340136054424
Bhusaval,Maize,2015,1100,1138,38,3.4545454545454546
Chopda,Gram,2015,3550,3588,38,1.0704225352112675
Chopda,Bajri,2015,1275,1313,38,2.980392156862745
Kej,Soybean,2015,3254,3292,38,1.1677934849416103
Ghoti,FLOWER,2016,980,1018,38,3.877551020408163
Pune,Jaggery,2015,2465,2503,38,1.54158215010142
Malegaon,Maize,2016,1652,1690,38,2.3002421307506054
Lakhandur,Paddy-Unhusked,2016,1677,1715,38,2.2659511031604054
Kurdwadi,Maize,2016,1440,1478,38,2.638888888888889
Shegaon,Green Gram,2015,5813,5851,38,0.653707207982109
Bhokardan-Pimpalgaon Renu,Soybean,2015,3050,3088,38,1.2459016393442623
Navapur,Flower,2016,1077,1115,38,3.5283194057567315
Pandharpur,Wheat(Husked),2015,1425,1463,38,2.6666666666666665
Shegaon,Mustard,2015,3140,3178,38,1.2101910828025477
Dharangaon,Wheat(Husked),2016,1637,1675,38,2.321319486866219
Shegaon,Bajri,2015,1313,1351,38,2.8941355674028943
Jintur-Bori,Gram,2016,4080,4118,38,0.9313725490196079
Jalna,Maize,2016,1700,1738,38,2.235294117647059
Sangli-Miraj,MAIZE,2016,1410,1448,38,2.6950354609929077
Ahmednagar,Maize,2016,1515,1553,38,2.5082508250825084
Indapur-Bhigwan,Rice(Paddy-Hus),2015,1436,1474,38,2.6462395543175488
Rahata,Soybean,2016,3533,3571,38,1.075573167279932
Sakri,Wheat(Husked),2015,1270,1308,38,2.9921259842519685
Gevrai,Mustard,2016,3500,3538,38,1.0857142857142856
Shahada,Bajri,2016,1493,1531,38,2.5452109845947755
Shahada,Bajri,2016,1755,1793,38,2.1652421652421654
Tuljapur,Paddy-Unhusked,2014,775,813,38,4.903225806451613
Arvi,Cotton,2015,3904,3942,38,0.9733606557377049
Latur-Murud,Maize,2016,1350,1388,38,2.814814814814815
Raver,Bajri,2015,1185,1223,38,3.2067510548523206
